id,amountUSD,fullParkedAmountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalAmount,originalCurrency,method,parentFlowId,status,updatedAt,versionId,sourceObjects,destinationObjects,boundary,onBoundary,reportDetails,refCode
254212,16430737,21233569.0,,"[304453, 304455, 304456, 304454]",financial,2022-06-22T10:09:32.234Z,2022-05-18T00:00:00Z,2022-05-18T00:00:00Z,Sexual and gender-based violence  (SGBV) prevention and response project in the Horn of Africa (HoA),['earmarked'],0.989,2022-06-16T00:00:00Z,Parked,['Multiyear'],True,16250000.0,CHF,Traditional aid,,paid,2024-04-09T15:59:55.631Z,1,"[{'type': 'Organization', 'id': '2924', 'name': 'Switzerland, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '217', 'name': 'Switzerland', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '2646', 'name': 'Swiss Development Cooperation/Swiss Humanitarian Aid', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['International Government Entities'], 'organizationLevels': ['International Actors']}, {'type': 'Location', 'id': '206', 'name': 'Somalia', 'behavior': 'shared'}, {'type': 'Location', 'id': '71', 'name': 'Ethiopia', 'behavior': 'shared'}, {'type': 'Location', 'id': '62', 'name': 'Djibouti', 'behavior': 'shared'}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'shared'}, {'type': 'Location', 'id': '212', 'name': 'Sudan', 'behavior': 'shared'}, {'type': 'Location', 'id': '116', 'name': 'Kenya', 'behavior': 'shared'}, {'type': 'Location', 'id': '233', 'name': 'Uganda', 'behavior': 'shared'}, {'type': 'Location', 'id': '69', 'name': 'Eritrea', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Switzerland, Government of', 'reportChannel': 'Email', 'date': '2022-06-16T00:00:00.000Z'}]",7F-10875.99
256488,140845,,,,financial,2022-08-03T14:01:34.329Z,2022-06-26T00:00:00Z,2022-06-26T00:00:00Z,"Enhancement of Food Security, 
Livelihoods and Protection in Lakes 
States,",['earmarked'],0.994,2022-08-03T00:00:00Z,Standard,,True,140000.0,CHF,Traditional aid,,commitment,2024-12-18T22:05:23.152Z,1,"[{'type': 'Organization', 'id': '2924', 'name': 'Switzerland, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '217', 'name': 'Switzerland', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1223', 'name': 'South Sudan Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '2991', 'name': ""Norwegian People's Aid"", 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '7813', 'name': 'Food Security and Livelihoods', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '6', 'name': 'Food Security', 'behavior': 'single'}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Switzerland, Government of', 'reportChannel': 'Email', 'date': '2022-08-03T00:00:00.000Z'}]",7F-10525.02
258272,0,2029622.0,2022,"[270173, 270174, 335467, 335468]",financial,2025-02-19T02:32:39.141Z,2022-09-01T00:00:00Z,2022-09-01T00:00:00Z,Accelerating local action in humanitarian and health crises,['softly earmarked'],0.998,2022-09-01T00:00:00Z,Parked,['Multiyear'],True,0.0,EUR,Traditional aid,,commitment,2025-02-19T07:21:12.045Z,4,"[{'type': 'Organization', 'id': '8523', 'name': ""European Commission's Humanitarian Aid and Civil Protection Department"", 'behavior': 'single', 'organizationTypes': ['Multilateral Organizations'], 'organizationSubTypes': ['Other Multilateral Organizations'], 'organizationLevels': ['International Actors']}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '4393', 'name': 'International Federation of Red Cross and Red Crescent Societies', 'behavior': 'single', 'organizationTypes': ['Red Cross/Red Crescent Organizations'], 'organizationSubTypes': ['International Red Cross/Red Crescent Movement'], 'organizationLevels': ['International Actors']}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': ""European Commission's Humanitarian Aid and Civil Protection Department"", 'reportChannel': 'From EDRIS', 'date': '2025-02-18T00:00:00.000Z'}]",ECHO/-AF/BUD/2022/92088
258274,-1,95760.0,2022,"[270163, 270164]",financial,2025-02-19T02:32:39.594Z,2022-09-01T00:00:00Z,2022-09-01T00:00:00Z,Accelerating local action in humanitarian and health crises,['softly earmarked'],0.997,2022-09-01T00:00:00Z,Parked,"['Multiyear', 'COVID-19 Assistance']",True,0.0,EUR,Traditional aid,,commitment,2025-02-19T07:20:55.736Z,4,"[{'type': 'Organization', 'id': '8523', 'name': ""European Commission's Humanitarian Aid and Civil Protection Department"", 'behavior': 'single', 'organizationTypes': ['Multilateral Organizations'], 'organizationSubTypes': ['Other Multilateral Organizations'], 'organizationLevels': ['International Actors']}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '4393', 'name': 'International Federation of Red Cross and Red Crescent Societies', 'behavior': 'single', 'organizationTypes': ['Red Cross/Red Crescent Organizations'], 'organizationSubTypes': ['International Red Cross/Red Crescent Movement'], 'organizationLevels': ['International Actors']}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': ""European Commission's Humanitarian Aid and Civil Protection Department"", 'reportChannel': 'From EDRIS', 'date': '2025-02-18T00:00:00.000Z'}]",ECHO/-AF/BUD/2022/92088
263896,-1,1880850.0,,"[263902, 263900, 263899, 263903, 263897]",financial,2022-11-21T14:41:52.449Z,2022-02-25T00:00:00Z,2022-02-25T00:00:00Z,Food Security	Most vulnerable households experience food security in the short- and longer term through cash for asset creation activities,['softly earmarked'],0.878,2022-11-21T00:00:00Z,Parked,['Multiyear'],True,0.0,EUR,Cash transfer programming (CTP),,commitment,2024-12-18T22:05:41.354Z,1,"[{'type': 'Organization', 'id': '4543', 'name': 'Private (individuals & organizations)', 'behavior': 'single', 'organizationTypes': ['Private Organizations'], 'organizationSubTypes': ['International Private Organizations'], 'organizationLevels': ['International Actors']}, {'type': 'UsageYear', 'id': '42', 'name': '2021', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '12743', 'name': 'ZOA Dorcas South Sudan', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '42', 'name': '2021', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'ZOA Dorcas South Sudan', 'reportChannel': 'Email', 'date': '2022-11-21T00:00:00.000Z'}]",SSD2208/SSD2215
263903,107943,,,,financial,2022-11-21T14:43:31.650Z,2022-02-25T00:00:00Z,2022-02-25T00:00:00Z,Food Security	Most vulnerable households experience food security in the short- and longer term through cash for asset creation activities,['softly earmarked'],0.878,2022-11-21T00:00:00Z,Standard,['Multiyear'],True,94774.0,EUR,Cash transfer programming (CTP),263896.0,commitment,2024-12-18T22:05:41.248Z,1,"[{'type': 'Organization', 'id': '4543', 'name': 'Private (individuals & organizations)', 'behavior': 'single', 'organizationTypes': ['Private Organizations'], 'organizationSubTypes': ['International Private Organizations'], 'organizationLevels': ['International Actors']}, {'type': 'UsageYear', 'id': '42', 'name': '2021', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1223', 'name': 'South Sudan Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '12743', 'name': 'ZOA Dorcas South Sudan', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '7813', 'name': 'Food Security and Livelihoods', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '6', 'name': 'Food Security', 'behavior': 'single'}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'ZOA Dorcas South Sudan', 'reportChannel': 'Email', 'date': '2022-11-21T00:00:00.000Z'}]",SSD2208/SSD2215
265251,0,7462687.0,2022,"[265252, 265253, 326924, 265254, 326923]",financial,2022-12-17T02:25:58.102Z,2022-12-16T00:00:00Z,2022-12-16T00:00:00Z,Humanitarian demining in South Sudan,['earmarked'],0.938,2022-12-16T00:00:00Z,Parked,"['Mine action', 'Multiyear']",True,0.0,EUR,Traditional aid,,commitment,2026-01-14T12:49:58.716Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '2404', 'name': 'Mines Advisory Group', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '47', 'name': '2026', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2022-12-16T00:00:00.000Z'}]",AA-S07 440.70 SSD 01/22
265881,3071288,163407586.0,2021,"[265905, 265885, 265917, 265889, 265922, 265920, 265910, 265921, 265913, 265902, 265886, 295815, 295816, 295821, 295817, 295822, 295818, 265887, 265906, 295820, 265907, 265914, 265911, 265923, 265918, 265916, 265909, 265883, 265897, 265899, 265884, 265904, 265901, 265894, 295814, 265888, 265891, 265919, 295824, 265903, 265893, 265892, 265900, 265898, 265924, 265925, 265915, 265908, 295823, 265895, 265890, 265912, 265882, 265896, 295819]",financial,2022-12-23T02:26:08.477Z,2021-06-25T00:00:00Z,2021-06-25T00:00:00Z,Providing protection and humanitarian assistance to persons of concern in in the East and Horn of Africa and the Great Lakes region,['softly earmarked'],0.82,2022-12-22T00:00:00Z,Parked,['Multiyear'],True,2847084.0,EUR,Traditional aid,,commitment,2026-03-13T05:28:03.656Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '42', 'name': '2021', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '2915', 'name': ""United Nations Children's Fund"", 'behavior': 'single', 'organizationTypes': ['Multilateral Organizations'], 'organizationSubTypes': ['UN Agencies'], 'organizationLevels': ['International Actors']}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'shared'}, {'type': 'Location', 'id': '233', 'name': 'Uganda', 'behavior': 'shared'}, {'type': 'Location', 'id': '206', 'name': 'Somalia', 'behavior': 'shared'}, {'type': 'Location', 'id': '212', 'name': 'Sudan', 'behavior': 'shared'}, {'type': 'Location', 'id': '116', 'name': 'Kenya', 'behavior': 'shared'}, {'type': 'Location', 'id': '71', 'name': 'Ethiopia', 'behavior': 'shared'}, {'type': 'Location', 'id': '62', 'name': 'Djibouti', 'behavior': 'shared'}, {'type': 'Location', 'id': '185', 'name': 'Rwanda', 'behavior': 'shared'}, {'type': 'Location', 'id': '37', 'name': 'Burundi', 'behavior': 'shared'}, {'type': 'Location', 'id': '221', 'name': 'Tanzania, United Republic of', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '42', 'name': '2021', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2022-12-22T00:00:00.000Z'}]",PF-2-321.50 AFR 06/21
269286,101731,,2025,,financial,2024-02-28T02:25:20.838Z,2024-02-26T00:00:00Z,2024-02-26T00:00:00Z,Enabling Anticipatory Action for Acute Malnutrition in Practice through strengthening early warning systems,['softly earmarked'],0.938,2023-02-09T00:00:00Z,Standard,['Multiyear'],True,95424.0,EUR,Traditional aid,269268.0,commitment,2024-12-18T21:28:44.236Z,3,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1223', 'name': 'South Sudan Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '4536', 'name': 'Action Contre la Faim - Action Against Hunger International', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '7816', 'name': 'Nutrition', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '9', 'name': 'Nutrition', 'behavior': 'single'}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Germany, Government of', 'reportChannel': 'From EDRIS', 'date': '2024-02-27T00:00:00.000Z'}]",AA-S09-321.50 ALL 17/22
271233,102881,102881.0,2022,,financial,2023-02-23T14:16:58.004Z,2022-12-28T00:00:00Z,2022-12-28T00:00:00Z,"Enhancing Agro-Pastoral Food Security, Livelihood and Protection",['earmarked'],0.972,2022-12-28T00:00:00Z,Parked,,True,100000.0,CHF,Traditional aid,,commitment,2024-12-18T22:06:28.414Z,1,"[{'type': 'Organization', 'id': '2924', 'name': 'Switzerland, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '217', 'name': 'Switzerland', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1223', 'name': 'South Sudan Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '8581', 'name': 'Vétérinaires Sans Frontières - Suisse', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '7813', 'name': 'Food Security and Livelihoods', 'behavior': 'shared'}, {'type': 'Cluster', 'id': '7817', 'name': 'Protection', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '6', 'name': 'Food Security', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '12', 'name': 'Protection - Child Protection', 'behavior': 'shared'}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Switzerland, Government of', 'reportChannel': 'Email', 'date': '2022-12-28T00:00:00.000Z'}, {'sourceType': 'Primary', 'organization': 'Vétérinaires Sans Frontières - Suisse', 'reportChannel': 'Email', 'date': '2023-06-14T00:00:00.000Z'}]",7F-10516.02
272367,233100,,2025,,financial,2025-06-05T05:55:18.510Z,2025-06-05T00:00:00Z,2021-11-09T00:00:00Z,South Sudan	South Sudan Humanitarian Needs and Response Plan 2025,['softly earmarked'],0.858,2023-03-05T00:00:00Z,Standard,,True,200000.0,EUR,Traditional aid,373714.0,paid,2026-01-19T10:28:47.787Z,3,"[{'type': 'Organization', 'id': '4384', 'name': 'Luxembourg, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '130', 'name': 'Luxembourg', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1223', 'name': 'South Sudan Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '4397', 'name': 'United Nations High Commissioner for Refugees', 'behavior': 'single', 'organizationTypes': ['Multilateral Organizations'], 'organizationSubTypes': ['UN Agencies'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '7817', 'name': 'Protection', 'behavior': 'shared'}, {'type': 'Cluster', 'id': '7819', 'name': 'Shelter and Non-Food Items', 'behavior': 'shared'}, {'type': 'Cluster', 'id': '7818', 'name': 'Refugee Response', 'behavior': 'shared'}, {'type': 'Cluster', 'id': '7810', 'name': 'Camp Coordination and Camp Management', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '10', 'name': 'Protection', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '13', 'name': 'Protection - Gender-Based Violence', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '15', 'name': 'Protection - Mine Action', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '14', 'name': 'Protection - Housing, Land and Property', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '12', 'name': 'Protection - Child Protection', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '4', 'name': 'Emergency Shelter and NFI', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '26479', 'name': 'Multi-sector', 'behavior': 'shared'}, {'type': 'GlobalCluster', 'id': '1', 'name': 'Camp Coordination / Management', 'behavior': 'shared'}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'United Nations High Commissioner for Refugees', 'reportChannel': 'Email', 'date': '2025-05-26T00:00:00.000Z'}]",SPF 2021-2025- Nov21 | 22-GOV-LU-001-01
275341,880704,,2025,,financial,2023-04-11T12:58:45.635Z,2026-07-17T00:00:00Z,2025-01-10T00:00:00Z,Access to safety and protection of women and girls is increased and resilience is restored in conflict-affected communities,['earmarked'],6.53,2026-07-17T00:00:00Z,Standard,['Multiyear'],True,5751000.0,DKK,Traditional aid,247349.0,paid,2026-07-17T14:23:10.556Z,1,"[{'type': 'Organization', 'id': '3776', 'name': 'Denmark, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '61', 'name': 'Denmark', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1223', 'name': 'South Sudan Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '4695', 'name': 'Adventist Development and Relief Agency', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Cluster', 'id': '7813', 'name': 'Food Security and Livelihoods', 'behavior': 'single'}, {'type': 'GlobalCluster', 'id': '6', 'name': 'Food Security', 'behavior': 'single'}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Adventist Development and Relief Agency', 'reportChannel': 'Email', 'date': '2026-07-17T00:00:00.000Z'}]",DK-CVR-20074035-South_Sudan_SPA2022-2026    XM-DAC-3-1-286690-35499
275343,0,2147110.0,,"[275344, 275346, 275347]",financial,2023-04-11T13:08:22.505Z,2021-11-03T00:00:00Z,2021-11-03T00:00:00Z,"Contribution to the reduction of extreme poverty, livelihood security, and climate change mitigation in line with SDGs 1, 2, 5, and 13, and within the framework of the National Poverty Reduction and Climate Resilience Strategy. Upper Nile State",['earmarked'],,2023-04-11T00:00:00Z,Parked,['Multiyear'],True,,,Traditional aid,,paid,2024-12-18T22:05:59.146Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '4695', 'name': 'Adventist Development and Relief Agency', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': 'Adventist Development and Relief Agency', 'reportChannel': 'Email', 'date': '2023-04-11T00:00:00.000Z'}]",PRO7230036
275347,357556,357556.0,,,financial,2023-04-11T13:11:21.436Z,2021-11-03T00:00:00Z,2021-11-03T00:00:00Z,"Contribution to the reduction of extreme poverty, livelihood security, and climate change mitigation in line with SDGs 1, 2, 5, and 13, and within the framework of the National Poverty Reduction and Climate Resilience Strategy. Upper Nile State",['earmarked'],,2023-04-11T00:00:00Z,Parked,['Multiyear'],True,,,Traditional aid,275343.0,paid,2024-12-18T22:05:59.052Z,1,"[{'type': 'Organization', 'id': '4306', 'name': 'Germany, Government of', 'behavior': 'single', 'organizationTypes': ['Governments'], 'organizationSubTypes': ['National Governments'], 'organizationLevels': ['National and Sub-National State Actors']}, {'type': 'Location', 'id': '83', 'name': 'Germany', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'single'}]","[{'type': 'Plan', 'id': '1223', 'name': 'South Sudan Humanitarian Needs and Response Plan 2025', 'behavior': 'single'}, {'type': 'Organization', 'id': '4695', 'name': 'Adventist Development and Relief Agency', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'single'}]",incoming,single,"[{'sourceType': 'Primary', 'organization': 'Adventist Development and Relief Agency', 'reportChannel': 'Email', 'date': '2023-04-11T00:00:00.000Z'}]",PRO7230036
276188,0,2455357.0,2022,"[277298, 277297, 277299]",financial,2024-05-10T02:28:57.716Z,2022-04-13T00:00:00Z,2022-04-13T00:00:00Z,"Integrated support to basic education, protection and livelihoods for conflict and floods affected populations in Jonglei and Upper Nile States, South Sudan.",['earmarked'],0.896,2023-04-24T00:00:00Z,Parked,['Multiyear'],True,0.0,EUR,Traditional aid,,commitment,2024-12-18T22:06:20.466Z,2,"[{'type': 'Organization', 'id': '8523', 'name': ""European Commission's Humanitarian Aid and Civil Protection Department"", 'behavior': 'single', 'organizationTypes': ['Multilateral Organizations'], 'organizationSubTypes': ['Other Multilateral Organizations'], 'organizationLevels': ['International Actors']}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'single'}]","[{'type': 'Organization', 'id': '8500', 'name': 'ACT Alliance / Finn Church Aid', 'behavior': 'single', 'organizationTypes': ['NGOs'], 'organizationSubTypes': ['International NGOs'], 'organizationLevels': ['International Actors']}, {'type': 'Location', 'id': '211', 'name': 'South Sudan', 'behavior': 'single'}, {'type': 'UsageYear', 'id': '43', 'name': '2022', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '44', 'name': '2023', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '45', 'name': '2024', 'behavior': 'shared'}, {'type': 'UsageYear', 'id': '46', 'name': '2025', 'behavior': 'shared'}]",incoming,shared,"[{'sourceType': 'Primary', 'organization': ""European Commission's Humanitarian Aid and Civil Protection Department"", 'reportChannel': 'From EDRIS', 'date': '2024-04-12T00:00:00.000Z'}]",ECHO/-AF/BUD/2022/91006
